Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS
20201230_102949,56,1004.0,17.928571428571427,5.577689243027888E-5
20201230_102950,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_102951,61,1022.0,16.75409836065574,5.968688845401174E-5
20201230_102952,61,1012.0,16.59016393442623,6.027667984189723E-5
20201230_102953,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_102954,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_102955,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_102956,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_102957,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_102958,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_102959,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103000,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103001,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103002,59,1012.0,17.152542372881356,5.8300395256917E-5
20201230_103003,61,1006.0,16.491803278688526,6.063618290258449E-5
20201230_103004,60,1006.0,16.766666666666666,5.964214711729622E-5
20201230_103005,61,1013.0,16.60655737704918,6.021717670286279E-5
20201230_103006,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103007,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103008,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103009,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103010,58,1000.0,17.24137931034483,5.8E-5
20201230_103011,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103012,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103013,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103014,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103015,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103016,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103017,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103018,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103019,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103020,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103021,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103022,59,1000.0,16.949152542372882,5.9E-5
20201230_103023,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103024,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103025,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103026,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103027,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103028,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103029,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103030,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103031,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_103032,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103033,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103034,59,1000.0,16.949152542372882,5.9E-5
20201230_103035,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103036,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103037,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103038,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103039,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103040,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103041,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103042,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103043,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103044,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103045,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103046,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103047,60,1004.0,16.733333333333334,5.976095617529881E-5
20201230_103048,61,1014.0,16.62295081967213,6.01577909270217E-5
20201230_103049,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103050,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103051,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103052,60,1009.0,16.816666666666666,5.946481665014866E-5
20201230_103054,61,1009.0,16.540983606557376,6.045589692765114E-5
20201230_103055,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103056,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103057,60,1016.0,16.933333333333334,5.905511811023622E-5
20201230_103058,60,1002.0,16.7,5.988023952095808E-5
20201230_103059,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103100,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103101,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103102,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103103,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103104,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103105,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103106,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103107,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103108,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103109,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103110,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103111,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103112,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103113,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103114,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103115,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103116,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103117,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103118,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103119,60,1004.0,16.733333333333334,5.976095617529881E-5
20201230_103120,61,1013.0,16.60655737704918,6.021717670286279E-5
20201230_103121,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103122,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103123,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103124,58,1006.0,17.344827586206897,5.7654075546719685E-5
20201230_103125,61,1011.0,16.57377049180328,6.033630069238378E-5
20201230_103126,60,1002.0,16.7,5.988023952095808E-5
20201230_103127,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103128,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103129,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103130,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103131,60,1010.0,16.833333333333332,5.9405940594059404E-5
20201230_103132,61,1008.0,16.524590163934427,6.051587301587302E-5
20201230_103133,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103134,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103135,60,1002.0,16.7,5.988023952095808E-5
20201230_103136,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103137,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103138,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103139,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103140,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103141,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103142,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103143,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103144,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103145,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103146,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103147,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103148,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103149,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103150,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103151,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103152,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103153,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103154,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103155,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103156,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103157,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103158,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103159,58,1000.0,17.24137931034483,5.8E-5
20201230_103200,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103201,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103202,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103203,59,1000.0,16.949152542372882,5.9E-5
20201230_103204,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103205,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103206,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103207,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_103208,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103209,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103210,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103211,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103212,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103213,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103214,60,1004.0,16.733333333333334,5.976095617529881E-5
20201230_103215,60,1014.0,16.9,5.9171597633136094E-5
20201230_103216,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103217,59,1000.0,16.949152542372882,5.9E-5
20201230_103218,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103219,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103220,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103221,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103222,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103223,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103224,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103225,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103226,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103227,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103228,59,1000.0,16.949152542372882,5.9E-5
20201230_103229,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_103230,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103231,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103232,59,1000.0,16.949152542372882,5.9E-5
20201230_103233,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103234,58,1000.0,17.24137931034483,5.8E-5
20201230_103235,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103236,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103237,58,1000.0,17.24137931034483,5.8E-5
20201230_103238,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103239,59,1000.0,16.949152542372882,5.9E-5
20201230_103240,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103241,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103242,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103243,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103244,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_103245,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_103246,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_103247,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_103248,59,1000.0,16.949152542372882,5.9E-5
20201230_103249,60,1001.0,16.683333333333334,5.994005994005995E-5
