Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS
20201230_080557,58,1008.0,17.379310344827587,5.7539682539682534E-5
20201230_080558,60,1016.0,16.933333333333334,5.905511811023622E-5
20201230_080559,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_080600,58,1000.0,17.24137931034483,5.8E-5
20201230_080601,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_080602,59,1000.0,16.949152542372882,5.9E-5
20201230_080603,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080604,59,1000.0,16.949152542372882,5.9E-5
20201230_080605,59,1000.0,16.949152542372882,5.9E-5
20201230_080606,60,1006.0,16.766666666666666,5.964214711729622E-5
20201230_080607,60,1011.0,16.85,5.934718100890208E-5
20201230_080608,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080609,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080610,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080611,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_080612,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080613,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080614,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_080615,60,1016.0,16.933333333333334,5.905511811023622E-5
20201230_080616,58,1000.0,17.24137931034483,5.8E-5
20201230_080617,59,1000.0,16.949152542372882,5.9E-5
20201230_080618,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080619,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080620,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_080621,59,1000.0,16.949152542372882,5.9E-5
20201230_080622,59,1000.0,16.949152542372882,5.9E-5
20201230_080623,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080624,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080625,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080626,59,1000.0,16.949152542372882,5.9E-5
20201230_080627,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080628,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_080629,58,1000.0,17.24137931034483,5.8E-5
20201230_080630,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_080631,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_080632,58,1000.0,17.24137931034483,5.8E-5
20201230_080633,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_080634,60,1000.0,16.666666666666668,5.9999999999999995E-5
