Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS
20201230_044458,58,1008.0,17.379310344827587,5.7539682539682534E-5
20201230_044459,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044500,58,1000.0,17.24137931034483,5.8E-5
20201230_044501,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044502,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044503,59,1000.0,16.949152542372882,5.9E-5
20201230_044504,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_044505,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044506,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044507,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044508,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044509,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044510,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044511,61,1017.0,16.672131147540984,5.99803343166175E-5
20201230_044512,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044513,59,1000.0,16.949152542372882,5.9E-5
20201230_044514,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044515,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044516,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044517,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044518,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_044519,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044520,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044521,59,1000.0,16.949152542372882,5.9E-5
20201230_044522,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044523,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_044524,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044525,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044526,59,1000.0,16.949152542372882,5.9E-5
20201230_044527,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044528,59,1000.0,16.949152542372882,5.9E-5
20201230_044529,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044530,59,1000.0,16.949152542372882,5.9E-5
20201230_044531,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_044532,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044533,60,1017.0,16.95,5.899705014749262E-5
20201230_044534,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_044535,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044536,59,1000.0,16.949152542372882,5.9E-5
20201230_044537,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_044538,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_044539,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044540,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_044541,60,1001.0,16.683333333333334,5.994005994005995E-5
