Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS
20201230_065812,57,1012.0,17.75438596491228,5.632411067193676E-5
20201230_065813,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_065814,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065815,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065816,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_065817,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065818,58,1002.0,17.275862068965516,5.788423153692615E-5
20201230_065819,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065820,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065821,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065822,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065823,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065824,60,1003.0,16.716666666666665,5.982053838484546E-5
20201230_065825,61,1015.0,16.639344262295083,6.009852216748769E-5
20201230_065826,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065827,59,1000.0,16.949152542372882,5.9E-5
20201230_065828,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065829,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065830,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065831,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065832,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065833,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065834,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065835,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065836,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065837,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065838,59,1000.0,16.949152542372882,5.9E-5
20201230_065839,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065840,58,1000.0,17.24137931034483,5.8E-5
20201230_065841,60,1002.0,16.7,5.988023952095808E-5
20201230_065842,61,1016.0,16.65573770491803,6.0039370078740153E-5
20201230_065843,59,1016.0,17.220338983050848,5.807086614173228E-5
20201230_065844,60,1002.0,16.7,5.988023952095808E-5
20201230_065845,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065846,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065847,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065848,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065849,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065850,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065851,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065852,60,1017.0,16.95,5.899705014749262E-5
20201230_065853,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065854,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065855,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065856,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065857,59,1000.0,16.949152542372882,5.9E-5
20201230_065858,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065859,59,1000.0,16.949152542372882,5.9E-5
20201230_065900,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065901,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065902,59,1000.0,16.949152542372882,5.9E-5
20201230_065903,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065904,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065905,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_065906,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065907,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_065908,59,1020.0,17.28813559322034,5.7843137254901965E-5
20201230_065909,61,1014.0,16.62295081967213,6.01577909270217E-5
20201230_065910,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065911,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_065912,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_065913,59,1000.0,16.949152542372882,5.9E-5
20201230_065914,59,1001.0,16.966101694915253,5.8941058941058946E-5
