Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS
20201230_072119,57,1010.0,17.719298245614034,5.643564356435644E-5
20201230_072120,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072121,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072122,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_072123,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072124,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072125,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072126,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072127,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072128,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072129,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072130,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072131,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072132,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072133,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072134,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072135,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072136,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072137,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072138,61,1016.0,16.65573770491803,6.0039370078740153E-5
20201230_072139,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_072140,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072141,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_072142,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072143,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072144,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_072145,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072146,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072147,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072148,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072149,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072150,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072151,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072152,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072153,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072154,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072155,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072156,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072157,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072158,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072159,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072200,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072201,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072202,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072203,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072204,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072205,59,1000.0,16.949152542372882,5.9E-5
20201230_072206,60,1008.0,16.8,5.9523809523809524E-5
20201230_072207,60,1010.0,16.833333333333332,5.9405940594059404E-5
20201230_072208,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072209,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072210,59,1000.0,16.949152542372882,5.9E-5
20201230_072211,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072212,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072213,59,1000.0,16.949152542372882,5.9E-5
20201230_072214,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072215,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072216,59,1000.0,16.949152542372882,5.9E-5
20201230_072217,60,1002.0,16.7,5.988023952095808E-5
20201230_072218,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072219,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072220,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072221,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072222,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072223,58,1002.0,17.275862068965516,5.788423153692615E-5
20201230_072224,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072226,45,1214.0,26.977777777777778,3.706754530477759E-5
20201230_072227,35,1004.0,28.685714285714287,3.48605577689243E-5
20201230_072228,35,1001.0,28.6,3.4965034965034965E-5
20201230_072229,36,1001.0,27.805555555555557,3.5964035964035965E-5
20201230_072230,35,1000.0,28.571428571428573,3.5000000000000004E-5
20201230_072231,36,1001.0,27.805555555555557,3.5964035964035965E-5
20201230_072232,45,1174.0,26.08888888888889,3.8330494037478706E-5
20201230_072233,48,1011.0,21.0625,4.7477744807121664E-5
20201230_072234,45,1001.0,22.244444444444444,4.4955044955044955E-5
20201230_072235,40,1148.0,28.7,3.484320557491289E-5
20201230_072236,45,1004.0,22.31111111111111,4.4820717131474105E-5
20201230_072237,46,1001.0,21.76086956521739,4.5954045954045955E-5
20201230_072238,44,1235.0,28.068181818181817,3.5627530364372465E-5
20201230_072239,45,1000.0,22.22222222222222,4.4999999999999996E-5
20201230_072240,45,1001.0,22.244444444444444,4.4955044955044955E-5
20201230_072241,46,1243.0,27.02173913043478,3.700724054706356E-5
20201230_072242,47,1009.0,21.46808510638298,4.658077304261645E-5
20201230_072243,46,1000.0,21.73913043478261,4.6E-5
20201230_072245,45,1233.0,27.4,3.64963503649635E-5
20201230_072246,45,1003.0,22.288888888888888,4.48654037886341E-5
20201230_072247,46,1001.0,21.76086956521739,4.5954045954045955E-5
20201230_072248,45,1225.0,27.22222222222222,3.673469387755102E-5
20201230_072249,47,1010.0,21.48936170212766,4.653465346534654E-5
20201230_072250,45,1000.0,22.22222222222222,4.4999999999999996E-5
20201230_072251,46,1237.0,26.891304347826086,3.7186742118027484E-5
20201230_072252,47,1015.0,21.595744680851062,4.630541871921182E-5
20201230_072253,45,1001.0,22.244444444444444,4.4955044955044955E-5
20201230_072254,44,1001.0,22.75,4.395604395604396E-5
20201230_072255,42,1000.0,23.80952380952381,4.2000000000000004E-5
20201230_072256,37,1157.0,31.27027027027027,3.197925669835782E-5
20201230_072257,45,1012.0,22.488888888888887,4.446640316205533E-5
20201230_072258,44,1001.0,22.75,4.395604395604396E-5
20201230_072259,44,1000.0,22.727272727272727,4.4E-5
20201230_072300,44,1001.0,22.75,4.395604395604396E-5
20201230_072301,45,1001.0,22.244444444444444,4.4955044955044955E-5
20201230_072302,39,1175.0,30.128205128205128,3.319148936170212E-5
20201230_072303,46,1009.0,21.934782608695652,4.558969276511397E-5
20201230_072304,44,1001.0,22.75,4.395604395604396E-5
20201230_072305,44,1001.0,22.75,4.395604395604396E-5
20201230_072306,44,1001.0,22.75,4.395604395604396E-5
20201230_072307,45,1001.0,22.244444444444444,4.4955044955044955E-5
20201230_072309,40,1195.0,29.875,3.3472803347280334E-5
20201230_072310,46,1007.0,21.891304347826086,4.5680238331678255E-5
20201230_072311,45,1000.0,22.22222222222222,4.4999999999999996E-5
20201230_072312,58,1026.0,17.689655172413794,5.653021442495126E-5
20201230_072313,60,1008.0,16.8,5.9523809523809524E-5
20201230_072314,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_072315,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072316,53,1181.0,22.28301886792453,4.487722269263336E-5
20201230_072317,43,1003.0,23.325581395348838,4.2871385842472586E-5
20201230_072318,43,1001.0,23.27906976744186,4.295704295704296E-5
20201230_072319,43,1001.0,23.27906976744186,4.295704295704296E-5
20201230_072320,44,1001.0,22.75,4.395604395604396E-5
20201230_072321,44,1001.0,22.75,4.395604395604396E-5
20201230_072322,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072323,59,1000.0,16.949152542372882,5.9E-5
20201230_072324,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072325,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072326,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072327,58,1003.0,17.29310344827586,5.782652043868395E-5
20201230_072328,60,1015.0,16.916666666666668,5.911330049261084E-5
20201230_072329,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072330,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072331,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072332,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072333,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072334,60,1023.0,17.05,5.8651026392961884E-5
20201230_072335,60,1012.0,16.866666666666667,5.928853754940711E-5
20201230_072336,58,1000.0,17.24137931034483,5.8E-5
20201230_072337,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_072338,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072339,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_072340,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072341,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072342,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072343,58,1000.0,17.24137931034483,5.8E-5
20201230_072344,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072345,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072346,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072347,58,1000.0,17.24137931034483,5.8E-5
20201230_072348,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072349,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072350,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072351,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072352,59,1000.0,16.949152542372882,5.9E-5
20201230_072353,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072354,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072355,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072356,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072357,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072358,59,1000.0,16.949152542372882,5.9E-5
20201230_072359,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072400,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072401,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072402,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072403,59,1000.0,16.949152542372882,5.9E-5
20201230_072404,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072405,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072406,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072407,58,1000.0,17.24137931034483,5.8E-5
20201230_072408,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072409,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072410,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072411,58,1000.0,17.24137931034483,5.8E-5
20201230_072412,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072413,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072414,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072415,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_072416,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_072417,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_072418,58,1000.0,17.24137931034483,5.8E-5
