Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS
20201230_125413,55,1008.0,18.327272727272728,5.4563492063492063E-5
20201230_125414,60,1016.0,16.933333333333334,5.905511811023622E-5
20201230_125415,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125416,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_125417,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125418,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125419,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125420,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_125421,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125422,58,1000.0,17.24137931034483,5.8E-5
20201230_125423,60,1002.0,16.7,5.988023952095808E-5
20201230_125424,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125425,60,1002.0,16.7,5.988023952095808E-5
20201230_125426,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125427,60,1002.0,16.7,5.988023952095808E-5
20201230_125428,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125429,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125431,60,1035.0,17.25,5.797101449275363E-5
20201230_125432,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125433,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125434,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125435,59,1000.0,16.949152542372882,5.9E-5
20201230_125436,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125437,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125438,58,1002.0,17.275862068965516,5.788423153692615E-5
20201230_125439,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125440,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125441,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125442,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125443,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125444,60,1002.0,16.7,5.988023952095808E-5
20201230_125445,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125446,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_125447,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125448,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125449,60,1016.0,16.933333333333334,5.905511811023622E-5
20201230_125450,59,1003.0,17.0,5.882352941176471E-5
20201230_125451,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125452,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125453,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125454,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_125455,59,1000.0,16.949152542372882,5.9E-5
20201230_125456,58,1002.0,17.275862068965516,5.788423153692615E-5
20201230_125457,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125458,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125459,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125500,60,1002.0,16.7,5.988023952095808E-5
20201230_125501,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125502,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125503,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125504,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125505,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125506,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125507,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125508,59,1000.0,16.949152542372882,5.9E-5
20201230_125509,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_125510,59,1000.0,16.949152542372882,5.9E-5
20201230_125511,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125512,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125513,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125514,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125515,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125516,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125517,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125518,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125519,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125520,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125521,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125522,59,1015.0,17.203389830508474,5.812807881773399E-5
20201230_125523,60,1004.0,16.733333333333334,5.976095617529881E-5
20201230_125524,59,1000.0,16.949152542372882,5.9E-5
20201230_125525,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125526,59,1000.0,16.949152542372882,5.9E-5
20201230_125527,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_125528,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125529,60,1014.0,16.9,5.9171597633136094E-5
20201230_125530,61,1004.0,16.459016393442624,6.075697211155378E-5
20201230_125531,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125532,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125533,60,1002.0,16.7,5.988023952095808E-5
20201230_125534,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125535,58,1000.0,17.24137931034483,5.8E-5
20201230_125536,59,1018.0,17.25423728813559,5.795677799607073E-5
20201230_125537,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125538,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125539,60,1002.0,16.7,5.988023952095808E-5
20201230_125540,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125541,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125542,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125543,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125544,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125545,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125546,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125547,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125548,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125549,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_125550,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125551,59,1000.0,16.949152542372882,5.9E-5
20201230_125552,59,1002.0,16.983050847457626,5.888223552894212E-5
20201230_125553,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125554,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125555,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125556,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125557,59,1003.0,17.0,5.882352941176471E-5
20201230_125558,61,1016.0,16.65573770491803,6.0039370078740153E-5
20201230_125559,59,1000.0,16.949152542372882,5.9E-5
20201230_125600,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125601,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125602,60,1002.0,16.7,5.988023952095808E-5
20201230_125603,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125604,59,1000.0,16.949152542372882,5.9E-5
20201230_125605,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125606,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125607,58,1002.0,17.275862068965516,5.788423153692615E-5
20201230_125608,60,1000.0,16.666666666666668,5.9999999999999995E-5
20201230_125609,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125610,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125611,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_125612,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125613,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125614,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125615,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125616,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_125617,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125618,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125619,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125620,58,1000.0,17.24137931034483,5.8E-5
20201230_125621,58,1005.0,17.32758620689655,5.771144278606965E-5
20201230_125622,60,1014.0,16.9,5.9171597633136094E-5
20201230_125623,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_125624,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125625,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_125626,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125627,58,1001.0,17.25862068965517,5.7942057942057946E-5
20201230_125628,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125629,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125630,59,1000.0,16.949152542372882,5.9E-5
20201230_125631,58,1002.0,17.275862068965516,5.788423153692615E-5
20201230_125632,60,1001.0,16.683333333333334,5.994005994005995E-5
20201230_125633,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125634,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125635,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125636,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125637,57,1001.0,17.56140350877193,5.6943056943056946E-5
20201230_125638,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125639,59,1001.0,16.966101694915253,5.8941058941058946E-5
20201230_125640,58,1000.0,17.24137931034483,5.8E-5
